Time,Open,Close,Volume,High,Low,Average,Transactions,AdjOpen,AdjClose,AdjVolume,AdjHigh,AdjLow,AdjAverage,Dividend,Split
2023-03-20,3.852,3.852,100,3.852,3.852,3.852,1,3.852,3.852,100,3.852,3.852,3.852,,
2023-03-21,3.802,3.802,1015,3.802,3.802,3.802,4,3.802,3.802,1015,3.802,3.802,3.802,,
2023-03-22,3.502,3.502,650,3.882,3.502,3.624,8,3.502,3.502,650,3.882,3.502,3.624,,
2023-03-23,3.252,4.202,1537,4.202,3.252,3.387,13,3.252,4.202,1537,4.202,3.252,3.387,,
2023-03-28,3.752,3.452,500,3.752,3.452,3.59,4,3.752,3.452,500,3.752,3.452,3.59,,
2023-03-29,3.852,3.852,295,3.852,3.852,3.753,4,3.852,3.852,295,3.852,3.852,3.753,,
2023-03-30,3.701,3.501,5047,3.701,3.258,3.354,9,3.701,3.501,5047,3.701,3.258,3.354,,
2023-03-31,3.501,3.301,375,3.501,3.301,3.408,8,3.501,3.301,375,3.501,3.301,3.408,,
